Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category,Churn Label,Churn Score,CLTV,Churn,Tenure Category,Age Group,ARPU,Payment Consistency,Service Bundling Score,Complaint Frequency,Engagement Index,Senior Flag
0853-NWIFK,Female,27,No,No,No,0,United States,California,Woodacre,94973,38.005839,-122.638155,1449,100.3,4483.95,4530.3,0.0,0,46.35,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Offer B,45,No,0,3,Stayed,Competitor had better devices,Competitor,No,64,4868,0,3+ Years,18-30,100.67333333333333,1.0037221668328349,5,0,52,0
8212-CRQXP,Female,20,No,Yes,No,0,United States,California,Alviso,95002,37.449537,-121.994813,2147,80.0,1706.45,2748.65,0.0,50,992.2,Credit Card,Yes,Yes,No,Yes,Fiber Optic,41,No,No,No,No,Yes,No,No,No,Month-to-Month,Offer B,22,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,80,2640,0,1-2 Years,18-30,124.93863636363636,1.5617329545454546,1,1,42,0
6980-CDGFC,Female,57,No,Yes,No,0,United States,California,Aptos,95003,37.013471,-121.877877,24227,20.85,1327.4,1857.37,0.0,0,529.97,Bank Withdrawal,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer A,67,Yes,5,5,Stayed,Competitor had better devices,Competitor,No,71,5972,0,3+ Years,51-60,27.721940298507462,1.3295894627581515,0,5,0,0
7691-XVTZH,Female,30,No,Yes,No,0,United States,California,Aromas,95004,36.878364,-121.629781,3373,89.95,5974.3,7902.78,0.0,0,1928.48,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Yes,No,No,Yes,Two Year,Offer A,68,Yes,5,4,Stayed,Competitor had better devices,Competitor,No,64,5672,0,3+ Years,18-30,116.21735294117647,1.2920217114082986,2,5,84,0
2520-SGTTA,Female,23,No,Yes,Yes,3,United States,California,Ben Lomond,95005,37.078873,-122.090386,6407,20.0,200.0,400.5,0.0,0,200.5,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer E,10,Yes,4,4,Stayed,Competitor had better devices,Competitor,No,27,3763,0,0-1 Year,18-30,40.05,2.0025,0,4,0,0
1088-CNNKB,Male,34,No,Yes,No,0,United States,California,Campbell,95008,37.279689,-121.954567,44976,80.0,5040.2,7183.46,0.0,0,2143.26,Credit Card,No,Yes,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Offer B,63,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,56,5540,0,3+ Years,31-40,114.02317460317461,1.4252896825396826,6,9,24,0
1930-BZLHI,Male,31,No,No,No,0,United States,California,Castroville,95012,36.784481,-121.759054,8582,20.35,422.7,895.83,0.0,0,473.13,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,21,No,0,5,Stayed,Competitor had better devices,Competitor,No,40,3721,0,1-2 Years,31-40,42.65857142857143,2.096244296244296,0,0,0,0
5868-YTYKS,Male,21,No,No,Yes,2,United States,California,Davenport,95017,37.114335,-122.237162,857,20.25,20.25,67.5,0.0,0,47.25,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,No,0,3,Joined,Competitor had better devices,Competitor,No,48,2448,0,0-1 Year,18-30,67.5,3.3333333333333335,0,0,0,0
3525-DVKFN,Female,58,No,No,No,0,United States,California,Felton,95018,37.089111,-122.062213,8728,19.4,358.05,869.24,0.0,0,511.19,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer D,17,No,0,3,Stayed,Competitor had better devices,Competitor,No,44,3561,0,1-2 Years,51-60,51.131764705882354,2.6356579745300186,0,0,0,0
1482-OXZSY,Male,45,No,No,No,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,100.4,2936.25,3454.05,0.0,0,517.8,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer C,30,No,0,3,Stayed,Competitor had better devices,Competitor,No,37,3778,0,2-3 Years,41-50,115.135,1.1467629482071713,4,0,23,0
0377-JBKKT,Male,21,No,Yes,Yes,3,United States,California,Gilroy,95020,37.03889,-121.528955,49968,57.95,1271.8,2208.56,0.0,0,936.76,Credit Card,Yes,Yes,No,Yes,DSL,82,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Offer D,22,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,41,5036,0,1-2 Years,18-30,100.38909090909091,1.7323397913561847,4,9,86,0
5778-BVOFB,Female,33,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,59.5,530.05,882.76,0.0,0,352.71,Bank Withdrawal,Yes,Yes,No,Yes,Cable,20,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Offer E,9,No,0,5,Stayed,Competitor had better devices,Competitor,No,53,4011,0,0-1 Year,31-40,98.08444444444444,1.6484780578898226,2,0,22,0
3373-YZZYM,Male,57,No,Yes,Yes,3,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,19.2,19.2,51.98,0.0,0,32.78,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,1,Yes,10,5,Joined,Competitor had better devices,Competitor,No,46,3007,0,0-1 Year,51-60,51.98,2.7072916666666664,0,10,0,0
0228-MAUWC,Male,40,No,No,No,0,United States,California,Los Gatos,95033,37.160194,-121.945611,10172,59.55,1144.6,1369.75,0.0,0,225.15,Bank Withdrawal,No,Yes,Yes,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Offer D,19,No,0,4,Stayed,Competitor had better devices,Competitor,No,39,3949,0,1-2 Years,31-40,72.09210526315789,1.210614697953953,2,0,20,0
7663-YJHSN,Female,33,No,Yes,No,0,United States,California,Moss Landing,95039,36.863303,-121.781632,899,103.95,7556.9,10814.34,0.0,70,3187.44,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Offer A,72,Yes,10,3,Stayed,Competitor had better devices,Competitor,No,56,5096,0,3+ Years,31-40,150.19916666666666,1.4449174282507615,5,10,13,0
4915-BFSXL,Male,49,No,Yes,Yes,1,United States,California,Mount Hermon,95041,37.051166,-122.056194,77,68.95,4858.7,6445.6,0.0,0,1586.9,Credit Card,No,Yes,Yes,Yes,DSL,29,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,Offer A,70,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,60,4858,0,3+ Years,41-50,92.08,1.335460478607687,3,9,32,0
3086-RUCRN,Female,33,No,No,No,0,United States,California,Paicines,95043,36.525703,-120.952122,813,103.1,6595.0,9442.24,0.0,0,2847.24,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Offer A,66,No,0,3,Stayed,Competitor had better devices,Competitor,No,46,6183,0,3+ Years,31-40,143.06424242424242,1.387626017693913,6,0,26,0
5215-LNLDJ,Female,20,No,Yes,Yes,2,United States,California,San Juan Bautista,95045,36.810568,-121.503022,3402,24.7,149.05,149.05,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,DSL,76,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Offer B,7,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,52,3872,0,0-1 Year,18-30,21.292857142857144,0.862058993637941,1,3,77,0
0257-KXZGU,Female,29,No,Yes,Yes,1,United States,California,Santa Clara,95051,37.348129,-121.98469,52986,62.45,2045.55,3110.51,0.0,0,1064.96,Bank Withdrawal,No,Yes,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Offer C,32,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,74,5442,0,2-3 Years,18-30,97.2034375,1.5565002001601282,3,9,54,0
1307-ATKGB,Male,21,No,No,No,0,United States,California,Santa Clara,95054,37.393554,-121.965114,13031,89.55,2187.15,2856.99,0.0,0,669.84,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,59,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,24,No,0,5,Stayed,Competitor had better devices,Competitor,No,41,2007,0,1-2 Years,18-30,119.04124999999999,1.329327191513121,4,0,63,0
3714-XPXBW,Female,43,No,No,No,0,United States,California,Santa Cruz,95062,36.974575,-121.991149,36631,78.9,2976.95,4576.12,0.0,30,1569.17,Credit Card,Yes,Yes,Yes,Yes,DSL,4,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Offer B,37,No,0,4,Stayed,Competitor had better devices,Competitor,No,64,3801,0,3+ Years,41-50,123.67891891891891,1.5675401637378823,5,0,9,0
1850-AKQEP,Male,61,No,No,Yes,1,United States,California,Santa Cruz,95064,37.007882,-122.065975,4563,20.35,178.7,293.66,0.0,0,114.96,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,8,No,0,3,Stayed,Competitor had better devices,Competitor,No,42,4577,0,0-1 Year,61+,36.7075,1.8038083538083538,0,0,0,0
2824-DXNKN,Female,26,No,Yes,Yes,1,United States,California,Santa Cruz,95065,37.031404,-121.981865,8365,71.45,5025.85,7833.13,0.0,0,2807.28,Bank Withdrawal,Yes,Yes,Yes,Yes,Cable,73,Yes,No,Yes,No,Yes,No,Yes,Yes,Two Year,Offer A,72,Yes,8,3,Stayed,Competitor had better devices,Competitor,No,30,5656,0,3+ Years,18-30,108.79347222222222,1.522651815566441,4,8,77,0
0848-ZGQIJ,Female,56,No,Yes,No,0,United States,California,Saratoga,95070,37.257772,-122.051824,30589,94.65,1461.15,1629.15,0.0,0,168.0,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,16,Yes,3,5,Stayed,Competitor had better devices,Competitor,No,36,3050,0,1-2 Years,51-60,101.821875,1.075772583201268,4,3,6,0
3621-CHYVB,Female,44,No,Yes,No,0,United States,California,Soquel,95073,37.023669,-121.946461,9823,49.9,2782.4,2782.4,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,DSL,14,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Offer B,57,Yes,2,3,Stayed,Competitor had better devices,Competitor,No,68,5866,0,3+ Years,41-50,48.8140350877193,0.9782371761065993,5,2,19,0
8042-RNLKO,Male,40,No,No,No,0,United States,California,Watsonville,95076,36.931654,-121.752383,81141,25.45,1699.15,3825.67,0.0,0,2126.52,Bank Withdrawal,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer A,66,No,0,3,Stayed,Competitor had better devices,Competitor,No,48,4163,0,3+ Years,31-40,57.96469696969697,2.277591236530333,0,0,0,0
5372-FBKBN,Female,38,No,No,Yes,2,United States,California,San Jose,95111,37.284265,-121.827673,57748,20.75,452.2,634.48,0.0,0,182.28,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,21,No,0,3,Stayed,Competitor had better devices,Competitor,No,39,2143,0,1-2 Years,31-40,30.213333333333335,1.4560642570281126,0,0,0,0
0420-TXVSG,Male,43,No,Yes,No,0,United States,California,San Jose,95112,37.343827,-121.883119,52334,66.1,4428.45,6917.31,0.0,0,2488.86,Credit Card,Yes,Yes,Yes,Yes,DSL,15,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Offer A,66,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,73,5933,0,3+ Years,41-50,104.80772727272728,1.5855934534451934,3,9,18,0
6217-TOWGS,Female,29,No,Yes,No,0,United States,California,San Jose,95113,37.333851,-121.891147,561,75.4,1322.55,1451.75,0.0,0,129.2,Bank Withdrawal,Yes,Yes,Yes,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,17,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,64,4852,0,1-2 Years,18-30,85.3970588235294,1.1325869870494616,4,5,56,0
1045-LTCYT,Female,54,No,Yes,Yes,3,United States,California,San Jose,95118,37.255479,-121.889838,31926,21.05,139.75,484.15,0.0,0,344.4,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,8,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,78,2158,0,0-1 Year,51-60,60.51875,2.8749999999999996,0,5,0,0
1544-JJMYL,Male,19,No,No,No,0,United States,California,San Jose,95119,37.233226,-121.78809,10155,69.35,1927.3,2909.83,0.0,0,982.53,Credit Card,No,Yes,No,Yes,DSL,26,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,Offer B,27,No,0,3,Stayed,Competitor had better devices,Competitor,No,60,2450,0,2-3 Years,18-30,107.77148148148147,1.5540228043472457,5,0,31,0
4636-JGAAI,Male,28,No,Yes,No,0,United States,California,San Jose,95120,37.186141,-121.843554,37090,88.85,3000.25,3475.23,0.0,0,474.98,Credit Card,No,Yes,Yes,Yes,Fiber Optic,48,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,34,Yes,10,3,Stayed,Competitor had better devices,Competitor,No,70,4014,0,2-3 Years,18-30,102.21264705882353,1.150395577476911,3,10,51,0
6874-SGLHU,Male,44,No,No,No,0,United States,California,San Jose,95121,37.304681,-121.809955,37127,97.0,3021.3,3386.4,0.0,0,365.1,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Offer B,30,No,0,5,Stayed,Competitor had better devices,Competitor,No,23,4126,0,2-3 Years,41-50,112.88000000000001,1.1637113402061856,4,0,20,0
5951-AOFIH,Male,19,No,No,No,0,United States,California,San Jose,95122,37.32886,-121.834567,59841,66.4,2245.4,3754.16,0.0,0,1508.76,Credit Card,Yes,Yes,No,Yes,Cable,51,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Offer B,33,No,0,5,Stayed,Competitor had better devices,Competitor,No,69,3843,0,2-3 Years,18-30,113.76242424242423,1.7132895217232564,4,0,55,0
3059-NGMXB,Male,52,No,Yes,Yes,3,United States,California,San Jose,95124,37.257063,-121.923037,45257,69.2,944.65,986.09,0.0,0,41.44,Credit Card,No,Yes,Yes,Yes,DSL,76,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer D,14,Yes,8,3,Stayed,Competitor had better devices,Competitor,No,24,2871,0,1-2 Years,51-60,70.435,1.0178468208092486,4,8,80,0
8652-YHIYU,Female,30,No,No,Yes,3,United States,California,San Jose,95125,37.294926,-121.894763,46185,79.5,1264.2,1699.88,0.0,0,435.68,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,69,No,No,No,Yes,No,No,No,Yes,One Year,Offer D,16,No,0,4,Stayed,Competitor had better devices,Competitor,No,64,5040,0,1-2 Years,18-30,106.2425,1.3363836477987423,1,0,70,0
5278-PNYOX,Female,49,No,No,No,0,United States,California,San Jose,95126,37.327069,-121.916819,27023,100.65,4917.75,5462.14,0.0,0,544.39,Credit Card,No,Yes,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,49,No,0,3,Stayed,Competitor had better devices,Competitor,No,52,5499,0,3+ Years,41-50,111.47224489795919,1.10752354593104,5,0,32,0
3486-HOOGQ,Female,44,No,Yes,Yes,1,United States,California,San Jose,95128,37.316146,-121.936285,32804,79.7,5743.3,6328.5,0.0,0,585.2,Bank Withdrawal,No,Yes,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Offer A,70,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,41,4848,0,3+ Years,41-50,90.40714285714286,1.1343430722351675,5,3,24,0
5061-PBXFW,Female,49,No,Yes,Yes,1,United States,California,San Jose,95129,37.305622,-122.000887,37570,61.4,1864.65,3357.77,0.0,0,1493.12,Bank Withdrawal,No,Yes,No,Yes,DSL,17,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Offer B,32,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,51,2649,0,2-3 Years,41-50,104.9303125,1.7089627442996742,3,3,20,0
8630-FJLIB,Female,35,No,No,No,0,United States,California,San Jose,95130,37.277592,-121.986477,13481,69.8,1221.65,1835.81,0.0,0,614.16,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer D,18,No,0,4,Stayed,Competitor had better devices,Competitor,No,68,2421,0,1-2 Years,31-40,101.98944444444444,1.4611668258516397,0,0,20,0
3891-NLXJB,Male,26,No,No,No,0,United States,California,San Jose,95131,37.387027,-121.897775,26389,40.55,1390.85,1440.85,0.0,50,0.0,Credit Card,Yes,No,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Offer B,37,No,0,3,Stayed,Competitor had better devices,Competitor,No,24,4050,0,3+ Years,18-30,38.94189189189189,0.960342586729763,4,0,73,0
4749-OJKQU,Female,36,No,No,No,0,United States,California,San Jose,95132,37.424655,-121.74841,40568,75.65,302.35,396.35,0.0,0,94.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,4,No,0,5,Stayed,Competitor had better devices,Competitor,No,31,5396,0,0-1 Year,31-40,99.0875,1.3098149372108394,0,0,22,0
0577-WHMEV,Female,19,No,Yes,No,0,United States,California,San Jose,95133,37.371862,-121.860349,26032,90.7,1374.9,1820.18,0.0,0,445.28,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Offer D,16,Yes,2,3,Stayed,Competitor had better devices,Competitor,No,73,4839,0,1-2 Years,18-30,113.76125,1.2542585446527013,4,2,56,0
5453-AXEPF,Male,31,No,Yes,No,0,United States,California,San Jose,95134,37.42765,-121.945416,9657,80.5,1336.9,2130.97,0.0,0,794.07,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer D,17,Yes,7,5,Stayed,Competitor had better devices,Competitor,No,76,3591,0,1-2 Years,31-40,125.35117647058823,1.5571574716843257,1,7,9,0
3639-XJHKQ,Female,52,No,No,Yes,3,United States,California,San Jose,95135,37.28682,-121.723877,15798,60.6,1297.8,1990.92,0.0,0,693.12,Bank Withdrawal,Yes,Yes,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Offer D,19,No,0,3,Stayed,Competitor had better devices,Competitor,No,33,2463,0,1-2 Years,51-60,104.78526315789475,1.7291297550807712,3,0,23,0
3716-LRGXK,Male,27,No,Yes,No,0,United States,California,San Jose,95136,37.270938,-121.851046,36944,101.15,6067.4,6670.4,0.0,0,603.0,Credit Card,No,Yes,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer B,60,No,0,3,Stayed,Competitor had better devices,Competitor,No,35,5301,0,3+ Years,18-30,111.17333333333333,1.0990937551491184,4,0,52,0
2263-SFSQZ,Male,46,No,Yes,Yes,2,United States,California,San Jose,95138,37.246064,-121.749494,14792,24.95,1222.25,2081.6,0.0,0,859.35,Credit Card,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,51,Yes,7,4,Stayed,Competitor had better devices,Competitor,No,37,5461,0,3+ Years,41-50,40.8156862745098,1.6358992494793507,0,7,0,0
9950-MTGYX,Male,30,No,Yes,Yes,2,United States,California,San Jose,95139,37.218705,-121.762429,7023,20.3,487.95,1024.99,0.0,0,537.04,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,28,Yes,8,3,Stayed,Competitor had better devices,Competitor,No,73,2948,0,2-3 Years,18-30,36.606785714285714,1.803289936664321,0,8,0,0
3397-AVTKU,Male,64,No,No,No,0,United States,California,Mount Hamilton,95140,37.382909,-121.634151,38,60.0,2548.55,3479.07,0.0,0,930.52,Bank Withdrawal,Yes,Yes,No,Yes,DSL,13,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Offer B,43,No,0,5,Stayed,Competitor had better devices,Competitor,No,73,4614,0,3+ Years,61+,80.90860465116279,1.3484767441860466,3,0,16,0
4825-FUREZ,Male,49,No,Yes,No,0,United States,California,San Jose,95148,37.339533,-121.777179,44103,20.25,835.5,2757.0,0.0,0,1921.5,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,42,Yes,10,5,Stayed,Competitor had better devices,Competitor,No,61,5940,0,3+ Years,41-50,65.64285714285714,3.241622574955908,0,10,0,0
2672-OJQZP,Female,35,No,No,No,0,United States,California,Stockton,95203,37.954089,-121.329761,16357,44.75,44.75,85.62,0.0,0,40.87,Credit Card,No,Yes,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,1,No,0,5,Joined,Competitor had better devices,Competitor,No,30,4118,0,0-1 Year,31-40,85.62,1.913296089385475,0,0,21,0
3134-DSHVC,Female,49,No,No,No,0,United States,California,Stockton,95205,37.965695,-121.260051,34138,98.0,6218.45,7706.51,0.0,0,1488.06,Credit Card,No,Yes,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Offer B,63,No,0,4,Stayed,Competitor had better devices,Competitor,No,75,5989,0,3+ Years,41-50,122.32555555555555,1.2482199546485262,4,0,25,0
7821-DPRQE,Male,25,No,Yes,No,0,United States,California,Stockton,95207,38.002125,-121.324979,49965,107.7,7320.9,8953.58,0.0,0,1632.68,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,48,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer A,68,Yes,2,3,Stayed,Competitor had better devices,Competitor,No,53,5015,0,3+ Years,18-30,131.67029411764705,1.2225654049920802,6,2,54,0
2001-EWBQU,Female,23,No,No,No,0,United States,California,Stockton,95210,38.033219,-121.297433,40611,104.7,6333.8,8612.0,0.0,150,2128.2,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Offer B,60,No,0,5,Stayed,Competitor had better devices,Competitor,No,75,6186,0,3+ Years,18-30,143.53333333333333,1.3709009869468323,5,0,56,0
6695-AMZUF,Female,31,No,Yes,No,0,United States,California,Stockton,95219,38.029729,-121.387999,19109,86.45,5950.2,8130.7,0.0,0,2180.5,Credit Card,No,Yes,No,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,70,No,0,4,Stayed,Competitor had better devices,Competitor,No,54,5950,0,3+ Years,31-40,116.15285714285714,1.3435842353135585,7,0,12,0
8410-BGQXN,Male,26,No,No,No,0,United States,California,Angels Camp,95222,38.071327,-120.632221,4264,19.4,93.4,183.56,0.0,0,90.16,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,4,No,0,5,Stayed,Competitor had better devices,Competitor,No,54,4402,0,0-1 Year,18-30,45.89,2.3654639175257732,0,0,0,0
1619-YWUBB,Female,38,No,Yes,No,0,United States,California,Avery,95224,38.208336,-120.339938,115,24.95,1614.9,3426.42,0.0,0,1811.52,Credit Card,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer A,68,Yes,2,5,Stayed,Competitor had better devices,Competitor,No,72,6146,0,3+ Years,31-40,50.38852941176471,2.019580337144878,0,2,0,0
7611-YKYTC,Male,50,No,Yes,Yes,2,United States,California,Burson,95225,38.183918,-120.898817,27,75.0,1573.95,2427.99,0.0,0,854.04,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Offer D,22,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,48,4040,0,1-2 Years,41-50,110.36318181818181,1.4715090909090909,1,1,20,0
0365-GXEZS,Male,55,No,Yes,No,0,United States,California,Copperopolis,95228,37.943954,-120.67108,2633,78.2,1468.75,2040.97,0.0,0,572.22,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,19,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Offer D,18,Yes,6,5,Stayed,Competitor had better devices,Competitor,No,79,2831,0,1-2 Years,51-60,113.38722222222222,1.4499644785450412,2,6,21,0
0082-OQIQY,Male,50,No,No,No,0,United States,California,Farmington,95230,37.956963,-120.863055,596,94.2,2607.6,2687.05,0.0,20,59.45,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,17,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Offer B,29,No,0,5,Stayed,Competitor had better devices,Competitor,No,60,4561,0,2-3 Years,41-50,92.65689655172415,0.9836188593601288,4,0,21,0
3606-SBKRY,Male,35,No,No,No,0,United States,California,Linden,95236,38.047746,-121.030499,3148,50.05,1523.4,1523.4,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,DSL,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer B,31,No,0,3,Stayed,Competitor had better devices,Competitor,No,35,4529,0,2-3 Years,31-40,49.141935483870974,0.9818568528245949,4,0,9,0
0667-NSRGI,Female,45,No,Yes,No,0,United States,California,Lodi,95240,38.123544,-121.159078,45755,69.55,3435.6,4253.04,0.0,0,817.44,Credit Card,Yes,Yes,Yes,Yes,DSL,15,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Offer B,48,Yes,3,4,Stayed,Competitor had better devices,Competitor,No,75,2478,0,3+ Years,41-50,88.605,1.2739755571531273,4,3,19,0
6893-ODYYE,Male,34,No,No,No,0,United States,California,Mokelumne Hill,95245,38.304194,-120.592431,2718,90.1,4549.45,5317.95,0.0,0,768.5,Credit Card,Yes,Yes,No,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,50,No,0,3,Stayed,Competitor had better devices,Competitor,No,25,6435,0,3+ Years,31-40,106.359,1.1804550499445061,4,0,26,0
8242-JSVBO,Male,22,No,No,No,0,United States,California,Mountain Ranch,95246,38.264262,-120.515133,1692,44.65,322.5,509.82,0.0,0,187.32,Bank Withdrawal,Yes,Yes,No,Yes,DSL,46,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,7,No,0,4,Stayed,Competitor had better devices,Competitor,No,65,4300,0,0-1 Year,18-30,72.83142857142857,1.631163013917773,0,0,46,0
